sr3-rtx complete frame dump - every DrawIndexedPrimitive in submission order
frame 3323, camera (102.2 148.1 37.1)
disposition: CONVERT = re-issued as fixed function and path-traced
             HIDE    = still drawn, given an ortho projection so Remix ignores it
             MARK    = our marker bound to stage 0, so Remix's ignore drops it
             SKIP    = never reaches the device
             PASS    = untouched; Remix reconstructs it from shader output
the text after the last | on each line is WHY that disposition was chosen


=== RENDER TARGET 14E898D0  128x128 fmt=21 ===
    1 MARK    v=6      p=2      zw=0 zt=0 blend=1 cw=0xf | vs[     ][   ][    ] ps='Normal_Map_ASampler' rank=0 | tex0=161B3D38     inst=0 | post/composite quad
   25 MARK    v=17601  p=35     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BEBC88     inst=1 | prepass: only normal/stipple/depth samplers
   26 MARK    v=17601  p=1492   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BEA5C8     inst=1 | prepass: only normal/stipple/depth samplers
   27 MARK    v=38907  p=46118  zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=454062F0     inst=1 | prepass: shader samples nothing
   28 MARK    v=17601  p=1051   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48026E50     inst=1 | prepass: only normal/stipple/depth samplers
   29 MARK    v=17601  p=319    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48026E50     inst=1 | prepass: only normal/stipple/depth samplers
   30 MARK    v=17601  p=721    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48026BB0     inst=1 | prepass: only normal/stipple/depth samplers
   31 MARK    v=17601  p=1003   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48026BB0     inst=1 | prepass: only normal/stipple/depth samplers
   32 MARK    v=17601  p=115    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48026BB0     inst=1 | prepass: only normal/stipple/depth samplers
   33 MARK    v=17601  p=1742   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48026BB0     inst=1 | prepass: only normal/stipple/depth samplers
   34 MARK    v=17601  p=116    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=480269F0     inst=1 | prepass: only normal/stipple/depth samplers
   35 MARK    v=17601  p=812    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=480269F0     inst=1 | prepass: only normal/stipple/depth samplers
   36 MARK    v=1369   p=1279   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=48026670     inst=1 | prepass: shader samples nothing
   37 MARK    v=35877  p=81     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48025BF0     inst=1 | prepass: only normal/stipple/depth samplers
   38 MARK    v=17601  p=403    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48025BF0     inst=1 | prepass: only normal/stipple/depth samplers
   39 MARK    v=17601  p=1629   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48025BF0     inst=1 | prepass: only normal/stipple/depth samplers
   40 MARK    v=1369   p=20     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=48025BF0     inst=1 | prepass: only normal/stipple/depth samplers
   41 MARK    v=315    p=537    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=42BEF9C8     inst=1 | prepass: shader samples nothing
   42 MARK    v=76     p=116    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=42BE2DE8     inst=1 | prepass: shader samples nothing
   43 MARK    v=176    p=259    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BE3A28     inst=1 | prepass: only normal/stipple/depth samplers
   44 MARK    v=176    p=259    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BE3A28     inst=1 | prepass: only normal/stipple/depth samplers
   45 MARK    v=145    p=384    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3B694C30     inst=1 | prepass: shader samples nothing
   46 MARK    v=145    p=384    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3B694C30     inst=1 | prepass: shader samples nothing
   47 MARK    v=145    p=384    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3B694C30     inst=1 | prepass: shader samples nothing
   48 MARK    v=145    p=384    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3B694C30     inst=1 | prepass: shader samples nothing
   49 MARK    v=145    p=384    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3B694C30     inst=1 | prepass: shader samples nothing
   50 MARK    v=145    p=384    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3B694C30     inst=1 | prepass: shader samples nothing
   51 MARK    v=145    p=384    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3B694C30     inst=1 | prepass: shader samples nothing
   52 MARK    v=6278   p=116    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3B694C30     inst=1 | prepass: shader samples nothing
   53 MARK    v=6278   p=9376   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5E5E58     inst=1 | prepass: shader samples nothing
   54 MARK    v=6278   p=4139   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5F9DB8     inst=1 | prepass: shader samples nothing
   55 MARK    v=3306   p=1263   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD8188     inst=1 | prepass: only normal/stipple/depth samplers
   56 MARK    v=38907  p=2180   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5F9DB8     inst=1 | prepass: shader samples nothing
   57 MARK    v=1924   p=587    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5F9DB8     inst=1 | prepass: shader samples nothing
   58 MARK    v=3306   p=13     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD80A8     inst=1 | prepass: only normal/stipple/depth samplers
   59 MARK    v=3306   p=189    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD80A8     inst=1 | prepass: only normal/stipple/depth samplers
   60 MARK    v=2974   p=83     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD80A8     inst=1 | prepass: only normal/stipple/depth samplers
   61 MARK    v=2974   p=8      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD7628     inst=1 | prepass: only normal/stipple/depth samplers
   62 MARK    v=35877  p=63344  zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD80A8     inst=1 | prepass: only normal/stipple/depth samplers
   63 MARK    v=1369   p=744    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD80A8     inst=1 | prepass: only normal/stipple/depth samplers
   64 MARK    v=3306   p=141    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD80A8     inst=1 | prepass: only normal/stipple/depth samplers
   65 MARK    v=2974   p=12     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD80A8     inst=1 | prepass: only normal/stipple/depth samplers
   66 MARK    v=974    p=32     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=41505228     inst=1 | prepass: shader samples nothing
   67 MARK    v=3306   p=843    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD7008     inst=1 | prepass: only normal/stipple/depth samplers
   68 MARK    v=2974   p=287    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD7008     inst=1 | prepass: only normal/stipple/depth samplers
   69 MARK    v=3306   p=80     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=3F5F7738     inst=1 | prepass: only normal/stipple/depth samplers
   70 MARK    v=2974   p=42     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=3F5F7738     inst=1 | prepass: only normal/stipple/depth samplers
   71 MARK    v=3306   p=314    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD4DE8     inst=1 | prepass: only normal/stipple/depth samplers
   72 MARK    v=2974   p=792    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=42BD4DE8     inst=1 | prepass: only normal/stipple/depth samplers
   73 MARK    v=206    p=427    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=42BC7A28     inst=1 | prepass: shader samples nothing
   74 MARK    v=640    p=1003   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=42BC8668     inst=1 | prepass: shader samples nothing
   75 MARK    v=110    p=177    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=41515B48     inst=1 | prepass: only normal/stipple/depth samplers
   76 MARK    v=3306   p=1076   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=41513CA8     inst=1 | prepass: only normal/stipple/depth samplers
   77 MARK    v=12     p=19     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=41511EE8     inst=1 | prepass: shader samples nothing
   78 MARK    v=12     p=19     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=41511EE8     inst=1 | prepass: shader samples nothing
   79 MARK    v=12     p=19     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=41511EE8     inst=1 | prepass: shader samples nothing
   80 MARK    v=12     p=19     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=41511EE8     inst=1 | prepass: shader samples nothing
   81 MARK    v=73     p=110    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   82 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   83 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   84 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   85 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   86 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   87 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   88 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   89 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   90 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   91 MARK    v=202    p=321    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=415119A8     inst=1 | prepass: shader samples nothing
   92 MARK    v=1924   p=20     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=4150FB08     inst=1 | prepass: shader samples nothing
   93 MARK    v=974    p=20     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=4150FB08     inst=1 | prepass: shader samples nothing
   94 MARK    v=830    p=242    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=4150FDA8     inst=1 | prepass: shader samples nothing
   95 MARK    v=194    p=68     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=4150FDA8     inst=1 | prepass: shader samples nothing
   96 MARK    v=120    p=43     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=4150E528     inst=1 | prepass: shader samples nothing
   97 MARK    v=120    p=168    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=4150E608     inst=1 | prepass: shader samples nothing
   98 MARK    v=6278   p=284    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=161B32B8     inst=1 | prepass: shader samples nothing
   99 MARK    v=2974   p=2876   zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=40F26000     inst=1 | prepass: only normal/stipple/depth samplers
  100 MARK    v=400    p=188    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=40F23A60     inst=1 | prepass: shader samples nothing
  101 MARK    v=222    p=315    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=453FE4F0     inst=1 | prepass: shader samples nothing
  102 MARK    v=17601  p=196    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=453F9EF0     inst=1 | prepass: only normal/stipple/depth samplers
  103 MARK    v=830    p=294    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=453F98D0     inst=1 | prepass: shader samples nothing
  104 MARK    v=194    p=82     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=453F98D0     inst=1 | prepass: shader samples nothing
  105 MARK    v=770    p=132    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=45406E50     inst=1 | prepass: only normal/stipple/depth samplers
  106 MARK    v=317    p=169    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=45406E50     inst=1 | prepass: only normal/stipple/depth samplers
  107 MARK    v=770    p=356    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=453F9550     inst=1 | prepass: only normal/stipple/depth samplers
  108 MARK    v=317    p=245    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=453F9550     inst=1 | prepass: only normal/stipple/depth samplers
  109 MARK    v=517    p=455    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=453F9550     inst=1 | prepass: only normal/stipple/depth samplers
  110 MARK    v=324    p=322    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=453F9550     inst=1 | prepass: only normal/stipple/depth samplers
  111 MARK    v=770    p=611    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=45417930     inst=1 | prepass: only normal/stipple/depth samplers
  112 MARK    v=517    p=362    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=45417930     inst=1 | prepass: only normal/stipple/depth samplers
  113 MARK    v=324    p=172    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=45417930     inst=1 | prepass: only normal/stipple/depth samplers
  114 MARK    v=3306   p=981    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=45416CF0     inst=1 | prepass: only normal/stipple/depth samplers
  115 MARK    v=2974   p=377    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=45416CF0     inst=1 | prepass: only normal/stipple/depth samplers
  116 MARK    v=1879   p=61     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5FE738     inst=1 | prepass: shader samples nothing
  117 MARK    v=2750   p=69     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5FE738     inst=1 | prepass: shader samples nothing
  118 MARK    v=184    p=224    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=4540BFB0     inst=1 | prepass: shader samples nothing
  119 MARK    v=3014   p=32     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=45408DD0     inst=1 | prepass: shader samples nothing
  120 MARK    v=3014   p=32     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F600DB8     inst=1 | prepass: shader samples nothing
  121 MARK    v=3014   p=23     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5FE8F8     inst=1 | prepass: shader samples nothing
  122 MARK    v=3014   p=56     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F601058     inst=1 | prepass: shader samples nothing
  123 MARK    v=3014   p=20     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5FF538     inst=1 | prepass: shader samples nothing
  124 MARK    v=3014   p=14     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5E5D78     inst=1 | prepass: shader samples nothing
  125 MARK    v=2750   p=27     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5E5D78     inst=1 | prepass: shader samples nothing
  126 MARK    v=3348   p=23     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5E5D78     inst=1 | prepass: shader samples nothing
  127 MARK    v=1907   p=31     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5E5D78     inst=1 | prepass: shader samples nothing
  128 MARK    v=2750   p=2      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=45412370     inst=1 | prepass: shader samples nothing
  129 MARK    v=1907   p=21     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=45412370     inst=1 | prepass: shader samples nothing
  130 CONVERT v=28     p=45     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Diffuse_MapSampler' rank=100 | tex0=3F600BF8     inst=1 | converted
  131 MARK    v=3014   p=14     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=45404C30     inst=1 | prepass: shader samples nothing
  132 MARK    v=3014   p=554    zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=45406D70     inst=1 | prepass: shader samples nothing
  133 MARK    v=3014   p=67     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=454077F0     inst=1 | prepass: shader samples nothing
  134 MARK    v=405    p=37     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F6019F8     inst=1 | prepass: shader samples nothing
  135 MARK    v=274    p=49     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F6019F8     inst=1 | prepass: shader samples nothing
  136 MARK    v=531    p=21     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F600958     inst=1 | prepass: shader samples nothing
  137 MARK    v=274    p=53     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=45407A90     inst=1 | prepass: shader samples nothing
  138 MARK    v=274    p=39     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=454077F0     inst=1 | prepass: shader samples nothing
  139 MARK    v=2750   p=9      zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='' rank=0 | tex0=3F5E5598     inst=1 | prepass: shader samples nothing
  140 MARK    v=480    p=98     zw=1 zt=1 blend=1 cw=0xf | vs[proj][   ][    ] ps='Normal_MapSampler' rank=0 | tex0=4540DC90     inst=1 | prepass: only normal/stipple/depth samplers
